,1-2年以内其它应收款(元),1-2年以内应收帐款(元),1-2年以内预付货款(元),1年以内其它应收款(元),1年以内应收帐款(元),1年以内预付货款(元),2-3年以内其它应收款(元),2-3年以内应收帐款(元),2-3年以内预付货款(元),3年以内其它应收款(元),3年以内应收帐款(元),3年以内预付货款(元),date,id,name,三项费用比重,主营业务利润(元),主营业务利润率(%),主营业务成本率(%),主营业务收入增长率(%),主营利润比重,产权比率(%),净利润增长率(%),净资产增长率(%),净资产报酬率(%),净资产收益率(%),利息支付倍数,加权净资产收益率(%),加权每股收益(元),固定资产净值率(%),固定资产周转率(次),固定资产比重(%),存货周转天数(天),存货周转率(次),应收账款周转天数(天),应收账款周转率(次),总资产(元),总资产净利润率(%),总资产利润率(%),总资产周转天数(天),总资产周转率(次),总资产增长率(%),成本费用利润率(%),扣除非经常性损益后的净利润(元),扣除非经常性损益后的每股收益(元),投资收益率(%),摊薄每股收益(元),每股净资产_调整前(元),每股净资产_调整后(元),每股收益_调整后(元),每股未分配利润(元),每股经营性现金流(元),每股资本公积金(元),流动比率,流动资产周转天数(天),流动资产周转率(次),清算价值比率(%),现金比率(%),现金流量比率(%),短期债券投资(元),短期其它经营性投资(元),短期股票投资(元),经营现金净流量与净利润的比率(%),经营现金净流量对负债比率(%),经营现金净流量对销售收入比率(%),股东权益与固定资产比率(%),股东权益周转率(次),股东权益比率(%),股息发放率(%),股本报酬率(%),营业利润率(%),调整后的每股净资产(元),负债与所有者权益比率(%),资产报酬率(%),资产的经营现金流量回报率(%),资产负债率(%),资本化比率(%),资本固定化比率(%),速动比率,销售净利率(%),销售毛利率(%),长期债券投资(元),长期债务与营运资金比率(%),长期其它经营性投资(元),长期股票投资(元),长期负债比率(%),长期资产与长期资金比率(%),非主营比重
3323,--,--,--,--,--,--,--,--,--,--,--,--,2013-3-31,601989,中国重工,6.7695,1297665027.04,12.8416,86.9514,-18.0066,142.4753,260.121,-25.7016,7.4454,1.6883,1.89,-365.318,1.91,0.051,--,--,--,328.1079,0.2743,200.3116,0.4493,177886588700.86,0.4275,0.429,1590.106,0.0566,1.03,9.5959,--,0.047,--,0.052,3.0818,2.91,0.055,0.9252,-0.1759,0.901,1.4231,1185.7708,0.0759,146.7073,70.6536,-2.7694,--,--,--,-3.3814,-0.0194,-0.2554,--,0.2254,25.4107,0.0731,5.203,6.0675,--,293.5344,0.429,-0.0145,74.5893,35.0577,100.1743,1.0783,7.5522,12.8672,--,0.6189,--,1082025330.04,13.7174,65.0556,32.7272
3324,32795141.4,2183595213.8,616502663.86,--,--,--,23157572.2,776266143.28,212841081.34,70451266.7,424878572.23,--,2013-6-30,601989,中国重工,6.3595,2786353413.85,11.0947,88.7379,-13.9484,167.5862,256.9268,-45.7885,3.6095,29.0469,3.44,-391.9437,3.42,0.09,68.4359,0.9835,14.4096,253.9503,0.7088,162.8664,1.1052,175678318788.27,0.7729,0.7806,1271.1864,0.1416,-1.6541,6.9493,1409650219.62,0.1,--,0.0935,3.0623,2.8814,0.1,0.905,-0.3115,0.8962,1.32,944.3861,0.1906,147.5891,63.7281,-4.641,--,--,--,-3.3321,-0.0349,-0.1819,177.4343,0.5621,25.5675,0.7297,88.9498,4.9527,--,291.1211,7.4266,-0.026,74.4325,27.3912,101.7803,1.0056,5.4604,10.6843,--,0.5379,--,1074557474.31,9.6452,73.9014,28.0484
3325,--,--,--,--,--,--,--,--,--,--,--,--,2013-9-30,601989,中国重工,7.2673,4870573997.73,13.7448,86.0811,-21.4261,160.629,234.8014,-29.8437,9.0259,5.2179,5.74,-458.5056,6.11,0.171,--,--,--,282.2791,0.9565,168.1824,1.6054,174918507903.01,1.4256,1.4429,1348.6513,0.2002,-0.6326,9.1495,2365186529.92,--,--,0.1663,3.1879,3.014,0.179,0.952,-0.237,0.9844,1.3494,998.5207,0.2704,149.3205,64.6821,-3.7762,--,--,--,-1.4251,-0.0284,-0.1015,--,0.7636,27.6537,0.0191,16.634,6.6494,--,261.6155,1.4429,-0.0206,72.3463,27.4765,95.9046,1.015,7.1226,12.6056,--,0.5507,--,1074307220.34,10.477,69.5534,24.5026
3326,128613746.43,3618890296.91,982000212.37,--,--,--,78021787.21,1456597240.48,404356954.24,77654987.55,960078417.89,--,2014-12-31,601989,中国重工,6.7642,6482460458.95,10.6319,88.3891,18.9253,234.9945,215.0089,-25.8807,23.8219,27.5501,3.78,-158.9106,4.1,0.13,68.6859,1.9735,16.084,233.4933,1.5418,121.3388,2.9669,206505201831.81,1.0791,0.9927,1121.4953,0.321,19.0848,4.7063,2033825358.84,0.12,--,0.1116,3.3986,3.2834,0.13,0.9088,0.1029,1.298,1.4536,826.067,0.4358,149.4498,67.958,1.7936,--,--,--,0.9218,0.0131,0.031,187.8836,1.081,30.2192,0.0237,93.6322,3.2125,--,230.9157,8.3254,0.0092,69.7808,31.5922,85.5168,1.051,3.3621,11.6023,--,0.6031,--,551371171.25,13.9559,58.5002,33.3002
3327,--,--,--,--,--,--,--,--,--,--,--,--,2014-3-31,601989,中国重工,13.081,1816085939.59,19.3428,80.5041,-7.0875,224.1493,217.0222,-11.4844,29.8601,1.1508,1.3,845.1332,1.35,0.042,--,--,--,360.1441,0.2499,210.8222,0.4269,199234331179.66,0.3626,0.3391,1785.7143,0.0504,12.0008,9.2059,596794498.16,--,0.3593,0.0385,3.3483,3.206,0.044,0.8956,-0.1521,1.2328,1.4179,1315.7895,0.0684,151.6578,71.657,-2.5553,--,--,--,-3.9477,-0.019,-0.284,--,0.1721,29.4627,0.0799,3.8532,6.2882,--,239.4125,0.3391,-0.0134,70.5373,28.178,87.3185,1.1019,7.1948,19.4958,--,0.528,--,1082620353.9,11.5591,62.7139,27.6102
3328,54341063.16,2487527395.91,2754781235.5,--,--,--,19411818.64,888399534.79,547972290.76,55511335.12,805892789.66,--,2014-6-30,601989,中国重工,7.5524,3047303841.59,11.9841,87.745,1.2485,189.861,235.7825,-10.8286,29.3704,26.7791,2.39,-687.9691,2.39,0.08,67.6381,0.8687,14.3774,240.5452,0.7483,154.7588,1.1631,208435002565.03,0.6405,0.5867,1351.3514,0.1332,18.6458,6.6047,1291294708.81,0.08,2.4145,0.0698,3.3146,3.1889,0.09,0.8748,-0.0108,1.236,1.4634,1002.2272,0.1796,147.7471,77.042,-0.1778,--,--,--,-0.1555,-0.0013,-0.0075,193.9052,0.4687,27.8786,0.1718,88.762,4.6968,--,258.6979,7.4657,-0.0009,72.1214,34.1138,89.419,1.1629,4.809,12.255,--,0.6072,--,1076154486.11,14.4346,58.9148,27.2085
3329,--,--,--,--,--,--,--,--,--,--,--,--,2014-9-30,601989,中国重工,8.7124,5153751979.92,13.0491,86.1107,11.4552,201.1401,234.4034,-18.7422,21.7903,3.4813,3.87,3979.5833,3.91,0.12,--,--,--,260.92,1.0348,149.5431,1.8055,210048565700.49,1.0697,0.9764,1310.6796,0.206,20.0837,6.7817,2119891211.95,--,14.8121,0.1163,3.3412,3.2182,0.13,0.9136,-0.1582,1.2265,1.5057,972.2722,0.2777,147.7836,73.9702,-2.6619,--,--,--,-1.3599,-0.0185,-0.0706,--,0.7226,28.0467,0.1004,11.632,4.7375,--,256.5482,0.9764,-0.0133,71.9533,36.1247,88.76,1.1408,5.1928,13.8714,--,0.6288,--,547479374.32,15.8618,56.6957,31.6693
3330,139621734.57,4048120979.54,2347627163.32,--,--,--,96824761.98,1859729712.1,168446995.28,141280292.91,1378061781.44,--,2015-12-31,601989,中国重工,9.5866,3363229438.41,5.6231,94.01,-1.9046,-114.741,238.5584,-258.4595,-6.3988,24.5296,-4.6,-2669.1121,-4.49,-0.143,67.9938,1.6955,17.9828,277.0723,1.2993,116.3016,3.0954,207637712011.93,-1.5687,-1.5644,1246.5374,0.2888,0.5484,-4.7139,-3330392296.09,-0.181,--,-0.1769,3.1811,3.1043,-0.143,0.7034,-0.0333,1.3331,1.3734,914.8666,0.3935,144.3426,64.7299,-0.5569,--,--,--,--,-0.0041,-0.0102,156.4342,0.9901,28.1312,-0.0141,78.0321,-5.9792,--,255.4768,6.9005,-0.0029,71.8688,33.5692,97.2499,0.9715,-5.4309,5.99,--,0.7198,--,563787636.46,14.2154,64.6039,-50.1772
3331,--,--,--,--,--,--,--,--,--,--,--,--,2015-3-31,601989,中国重工,11.9921,968732358.99,10.7728,88.4851,-4.224,228.3148,212.6699,-48.5509,6.8886,0.5539,0.64,-858.618,0.64,0.021,--,--,--,467.7755,0.1924,193.2575,0.4657,206157286932.87,0.1684,0.1686,2064.2202,0.0436,3.4748,4.6616,205359317.45,--,--,0.0189,3.4171,3.3042,0.021,0.9298,0.0951,1.298,1.4486,1517.7066,0.0593,149.8083,68.4174,1.6848,--,--,--,5.0225,0.0122,0.1941,--,0.1437,30.4347,0.1365,1.8928,-0.7161,--,228.5725,0.1686,0.0085,69.5653,32.2238,89.3686,1.0595,3.8649,11.5313,--,0.6418,--,582984478.59,14.47,60.5707,115.2829
3332,14766484.59,2935360016.28,1766179676.41,--,--,--,44495813.4,2276504907.8,940789435.63,90024403.93,1074639874.44,--,2015-6-30,601989,中国重工,8.2072,1708566099.6,6.2367,93.3927,7.737,1580.4681,221.8449,-98.7773,5.6178,27.0849,0.31,-53.0793,0.3,0.01,67.8465,0.8027,16.8582,290.9326,0.6187,136.612,1.3176,207874506137.36,0.0072,0.0072,1361.5734,0.1322,-0.2689,0.387,-67345901.1,-0.004,--,0.0008,3.3425,3.2409,0.01,0.8638,-0.1275,1.2985,1.4286,1001.1123,0.1798,148.0213,66.5492,-2.2049,--,--,--,-156.5404,-0.016,-0.0854,175.1322,0.4427,29.5242,49.9424,90.5302,-1.8289,--,238.7056,7.9966,-0.0113,70.4758,32.8322,91.617,1.049,0.0546,6.6073,--,0.6594,--,579649127.58,14.4317,61.5372,579.7222
3333,--,--,--,--,--,--,--,--,--,--,--,--,2015-9-30,601989,中国重工,9.0362,2620641010.17,6.5891,93.0139,0.7013,-586.4055,226.5871,-134.6813,2.9889,-1.1723,-0.75,2489.2485,-0.74,-0.024,--,--,--,315.2732,0.8564,135.8627,1.9873,208249640816.31,-0.343,-0.3416,1407.7164,0.1918,-0.8564,-1.0968,-667302337.89,--,--,-0.0387,3.3043,3.2101,-0.024,0.8298,-0.2004,1.3055,1.455,1036.0706,0.2606,146.8691,65.9996,-3.5193,--,--,--,--,-0.0249,-0.0925,--,0.6463,29.1345,-0.0617,-3.8738,-2.8275,--,243.2356,-0.3416,-0.0177,70.8655,35.1625,92.4577,1.0343,-1.7884,6.9861,--,0.6915,--,552631165.17,15.8001,59.9473,-162.7967
3334,59250807.61,2041491212.54,1954720208.07,--,--,--,24339762.14,1205190814.44,786379411.96,128070590.42,1085707877.38,--,2016-12-31,601989,中国重工,7.7699,3974057843.19,7.633,91.7235,-12.952,363.2734,206.4764,--,-1.3774,28.7566,1.23,-528.1343,1.23,0.038,67.0233,1.468,18.2292,320.0569,1.1248,104.8401,3.4338,184282930353.38,0.0189,0.0201,1354.9116,0.2657,-11.2479,2.0983,-405670769.42,-0.022,40.6783,0.002,3.1373,3.0809,0.038,0.7213,-0.1701,1.2758,1.3204,956.6835,0.3763,150.0034,60.0217,-3.2752,--,--,--,-84.1135,-0.0247,-0.06,171.4819,0.8975,31.2598,0.9984,90.2186,1.1985,--,219.8997,8.9892,-0.0169,68.7402,29.0487,101.3333,0.8928,0.0713,8.2765,--,0.772,--,6841210767.02,12.7983,71.8973,181.5187
3335,--,--,--,--,--,--,--,--,--,--,--,--,2016-3-31,601989,中国重工,10.8015,823634828.73,8.1504,90.8739,12.3777,475.5767,207.2459,-63.9716,-6.8874,0.2143,0.37,-1935.2489,0.37,0.012,--,--,--,427.7567,0.2104,156.0603,0.5767,189081020055.7,0.0631,0.0662,1768.1729,0.0509,-8.2831,1.6695,12348412.88,--,44.963,0.0068,3.1817,3.1025,0.012,0.715,-0.1851,1.317,1.4334,1274.7875,0.0706,150.9004,65.6064,-3.6023,--,--,--,-27.1425,-0.026,-0.3363,--,0.173,30.8978,0.3663,0.6819,-0.1779,--,223.6472,0.0662,-0.018,69.1022,31.3913,92.1625,0.976,1.2391,9.1261,--,0.6537,--,535261344.47,14.137,63.2315,257.722
3336,151354901.14,2579708103.33,2514626663.12,--,--,--,80786991.6,920519040.68,307128301.44,123497136.69,1031041777.33,--,2016-6-30,601989,中国重工,8.5061,1935497939.59,8.0331,91.4316,-12.0508,155.483,190.1638,3915.7526,1.7754,26.018,1.21,6435.6318,1.27,0.04,67.374,0.6918,16.9394,347.1553,0.5185,122.499,1.4694,190798894293.62,0.3014,0.3147,1488.8337,0.1209,-8.2144,5.1422,60094484.79,0.003,222.7708,0.0327,3.4018,3.3249,0.04,0.7438,-0.1289,1.3005,1.3655,1044.6895,0.1723,155.7544,62.6258,-2.5071,--,--,--,-3.9416,-0.0184,-0.0982,193.2627,0.3987,32.7375,0.0672,88.5081,4.0712,--,205.4599,8.5176,-0.0124,67.2625,28.0769,99.0923,0.9329,2.492,8.5684,--,0.7067,--,411659873.88,12.7799,71.2703,111.7036
3337,--,--,--,--,--,--,--,--,--,--,--,--,2016-9-30,601989,中国重工,9.0313,2885588958.99,8.5658,91.0176,-15.2987,214.31,190.1852,--,3.0918,1.002,1.38,1352.7147,1.4,0.046,--,--,--,378.0454,0.7142,130.0515,2.0761,190959175022.65,0.3145,0.3282,1597.6331,0.169,-8.3028,3.9784,88757251.53,--,232.8386,0.0341,3.4065,3.3327,0.046,0.7495,-0.1526,1.3005,1.4151,1120.332,0.241,155.7027,64.2174,-3.0799,--,--,--,-4.4716,-0.0218,-0.0832,--,0.557,32.7548,0.0621,3.4134,2.9225,--,205.2983,0.3282,-0.0147,67.2452,30.8936,99.4276,0.9565,1.8605,8.9824,--,0.7403,--,411828810.14,14.6429,68.7108,114.3498
3338,--,--,--,--,--,--,--,--,--,--,--,--,2017-12-31,601989,中国重工,9.7719,2748089206.22,10.6119,88.4581,-23.128,506.2003,140.7744,-47.2588,33.6776,0.3953,1.73,-1426.6878,1.87,0.059,--,--,--,514.1878,0.5251,116.264,2.3223,208660861932.17,0.1682,0.1584,2048.5584,0.1318,9.2699,2.1141,-82161700,--,15.8805,0.0173,4.3823,3.34,0.059,0.7515,0.0463,1.5055,1.4929,1447.7212,0.1865,172.4808,79.0666,0.8678,--,--,--,2.6702,0.0071,0.0341,--,0.3668,40.0713,0.1145,1.7325,2.391,--,149.555,0.1584,0.0042,59.9287,16.0567,67.9443,1.036,1.2765,11.5419,--,0.319,--,7680485631.58,7.6649,57.0346,204.9848
3339,--,--,--,--,--,--,--,--,--,--,--,--,2017-6-30,601989,中国重工,8.0692,1049988560.41,9.9705,89.3051,4.2106,365.7156,211.9574,70.7326,-1.0197,0.3697,0.49,554.6025,0.49,0.015,--,--,--,405.0405,0.2222,98.5869,0.9129,188373816994.41,0.1147,0.1135,1592.9204,0.0565,-0.374,2.7792,257107972.17,--,0.3682,0.0116,3.1493,3.0964,0.015,0.7364,-0.0722,1.2758,1.3904,1094.8905,0.0822,148.9164,61.5998,-1.4121,--,--,--,-6.1976,-0.0101,-0.1258,--,0.1825,30.6976,0.1734,1.1643,2.1216,--,225.7584,0.1135,-0.007,69.3024,33.1977,100.1421,0.9227,2.0301,10.6949,--,0.7844,--,6862842407.11,15.2553,66.8972,31.2139
3340,77068877.77,2638760327.79,1924831336.57,--,--,--,33756403.39,1340494480.33,635594902.12,115025314.91,1270502929.73,--,2017-9-30,601989,中国重工,9.1056,1849327089.53,9.6178,89.5178,-20.1948,4045.6762,210.7161,-106.8986,-1.8166,26.6419,1.03,186.6184,1.09,0.034,66.0328,0.5877,16.0488,451.1278,0.399,116.4144,1.5462,198418677894.41,-0.0216,-0.0209,1791.0448,0.1005,3.9936,0.239,13750700,0.001,9.6105,-0.0022,3.2143,3.1949,0.034,0.7265,0.0121,1.3863,1.3204,1250,0.144,149.1311,59.0241,0.2167,--,--,--,--,0.0017,0.012,192.5908,0.3233,30.9085,-0.8677,85.6345,0.0987,--,223.536,8.2346,0.0012,69.0915,26.6681,93.3301,0.8949,-0.2154,10.4822,--,0.6511,--,7707117341.27,11.2403,68.4407,1636.0732
3341,--,--,654527.1,--,--,--,--,--,313151.32,--,--,--,2008-12-31,603993,洛阳钼业,5.3224,2747550030.43,49.3831,43.3044,--,109.6827,8.8346,--,--,21.2269,14.6,23081.9621,--,0.34,83.2522,0.4367,24.3128,97.1765,3.7046,18.5284,19.4296,12739267558.19,14.5127,14.5127,824.3646,0.4367,--,80.4865,--,--,259.2372,6.6024,41.5866,11.5225,0.34,6.1774,7.1935,27.0867,7.4595,4.9656,72.4987,1163.322,247.6326,195.7955,--,--,--,1.0895,1.8409,0.362,375.9781,0.4778,91.4109,0.028,882.754,45.3106,--,9.3961,19.4037,0.1581,8.5891,0,43.4947,6.8273,33.2296,53.0324,200000000,0,0,48509423.27,0,43.4947,4.3827
3342,1087872.4,3122407.75,3914635.65,--,--,--,319743.28,2290678.8,879710.8,--,--,--,2009-12-31,603993,洛阳钼业,7.778,844912004.79,26.9698,67.4231,-43.6925,119.374,10.802,-71.5282,-5.5143,15.5506,4.63,-1233.813,--,0.1,74.344,0.9595,27.9973,133.9684,2.6872,34.4844,10.4395,12260956892.03,4.2111,4.2932,1436.5523,0.2506,-3.7546,27.9584,--,--,--,1.8798,39.2934,10.954,0.1,4.8683,1.9054,27.0867,6.2897,852.4745,0.4223,968.5993,251.963,46.8614,--,--,--,1.0136,0.4241,0.1703,320.5294,0.2767,89.7397,0.1182,611.0372,22.6256,--,11.4334,13.9551,0.0435,10.2603,0.4524,46.3501,5.4802,16.8025,32.5769,81207069.44,0.0083,--,55070442.76,0.4078,46.1405,12.5981
3343,1022271.51,955986.61,4257323.98,--,--,--,237126,1184561.53,609343.1,--,--,--,2010-12-31,603993,洛阳钼业,7.6353,1664001929.68,37.0028,58.7886,43.5442,117.6222,16.5957,100.7702,6.3387,21.1038,9.07,-20898.0039,--,--,74.0382,1.2055,29.3799,162.9697,2.209,35.9278,10.0201,13709639894.39,8.1387,7.7087,1039.5611,0.3463,11.8154,44.5389,--,--,--,3.7741,41.7841,11.5413,0.21,7.1788,0.2164,27.0867,3.2127,535.0773,0.6728,659.3001,148.2276,3.137,--,--,--,0.0573,0.0302,0.0135,290.4853,0.3962,85.3443,0.0981,881.8047,31.4563,--,17.1725,18.0109,0.0044,14.6557,0.0854,64.131,2.4507,23.5011,41.2114,83072069.44,0.0023,--,1614498354.05,0.0729,64.0762,6.9348
3344,98466764.55,7437593.1,11055195.77,--,--,--,88318.71,1000021.02,2159405.91,--,--,--,2011-12-31,603993,洛阳钼业,6.5309,1927826000,32.1213,67.8787,33.4612,125.7463,30.7201,9.8399,-1.1351,10.0352,10.5,1705.1638,--,--,--,--,--,136.4825,2.6377,21.1243,17.042,15396732000,7.9764,7.5394,872.9389,0.4124,12.3059,34.3296,--,--,--,4.1455,41.3098,10.9704,0.23,--,3.6717,--,1.9956,396.1268,0.9088,433.2755,81.5108,29.3018,--,--,--,0.8857,0.2685,0.1713,--,0.5159,75.1301,0.0352,414.5511,25.5445,--,33.1025,7.5394,0.0668,24.8699,0.3853,72.5689,1.5347,19.3416,35.8755,--,0.0128,--,1681437000,0.2906,72.2892,7.1256
3345,--,--,--,--,--,--,--,--,--,--,--,--,2011-3-31,603993,洛阳钼业,4.7754,422161571.75,28.8502,67.521,--,113.2784,15.1681,--,--,2.2728,2.31,-21831.5111,--,--,--,0.7266,0,125.6457,0.7163,44.1978,2.0363,14571997452.98,1.99,1.9311,869.5652,0.1035,--,33.544,--,--,--,1.0049,44.2154,11.8245,0.05,8.1315,-0.0184,27.0867,3.3943,385.7694,0.2333,731.0303,141.5141,-0.2763,--,--,--,-0.0183,-0.0024,-0.0035,--,0.1215,84.9657,0.3683,100.4931,25.4322,--,17.6946,1.9311,-0.0004,15.0343,0.0807,66.4842,2.7054,19.2307,32.479,83348669.44,0.0022,0,1629615564.12,0.0686,66.4306,5.2225
3346,--,--,--,--,--,--,--,--,--,--,--,--,2011-6-30,603993,洛阳钼业,8.0496,997975330.17,31.3138,65.2607,--,126.3132,30.002,--,--,5.6905,5.83,3781.0406,--,--,--,--,--,123.3215,1.4596,39.2379,4.5874,14208823977.49,4.3573,4.2807,788.4363,0.2283,--,32.3064,--,--,--,2.1721,38.1714,10.0722,0.12,2.1904,0.0298,27.0867,1.9433,349.7183,0.5147,380.0639,64.1389,0.2625,--,--,--,0.0137,0.0024,0.0026,--,0.2847,75.2263,0.0738,217.2137,24.7139,--,32.9323,4.2807,0.0006,24.7737,0.2613,75.1378,1.5098,19.085,34.7393,30559500,0.0093,--,1615053938.69,0.1971,74.9415,6.3553
3347,--,--,--,--,--,--,--,--,--,--,--,--,2011-9-30,603993,洛阳钼业,7.5383,1499372336.54,30.6365,66.1295,--,125.4403,12.6276,--,--,24.7438,8.6,4835.7244,--,--,66.914,1.2706,24.9123,120.7621,2.2358,34.6021,7.803,14754123550.41,6.4641,6.2353,785.112,0.3439,--,31.7589,--,--,--,3.2854,39.5076,10.4105,0.18,3.4753,1.6139,27.0867,4.8757,355.3099,0.7599,910.0085,186.3704,33.0121,--,--,--,0.4912,0.1224,0.0923,300.9832,0.43,74.9818,0.0488,977.5677,24.3504,--,33.3657,18.5534,0.0306,25.0182,0.2525,73.0313,3.8361,18.7976,33.8705,86757423.6,0.0053,--,1687489835.62,0.1898,72.8469,8.3764
3348,5517499.67,19634127.92,3674942.56,--,--,--,65665731.68,1642396.83,3765234.26,--,--,--,2012-12-31,603993,洛阳钼业,8.8998,1432787073.55,25.0887,70.203,-4.8455,130.6147,10.5537,-12.4438,6.9489,25.591,9.1,2311.7382,9.5,0.21,62.7664,--,23.0084,131.43,2.7391,23.9958,15.0026,15749315192.48,6.5265,6.4535,981.7289,0.3667,2.29,22.9184,877939958.52,0.18,--,0.2002,2.4372,11.3683,0.21,0.3234,0.3164,1.5963,5.8312,460.6526,0.7815,--,207.5673,123.0181,--,--,--,1.5803,0.4755,0.2812,341.4051,0.4771,78.5519,0.1481,62.3692,18.333,--,27.3043,20.1022,0.102,21.4481,--,65.7639,4.8276,17.7971,29.797,--,--,--,1678402125.96,--,--,18.3253
3349,--,--,--,--,--,--,--,--,--,--,--,--,2012-3-31,603993,洛阳钼业,7.6731,433657852.12,28.1255,67.7181,5.37,119.3848,29.6109,0.8322,-6.6074,2.4539,2.63,1413.9754,--,--,--,--,--,137.028,0.6568,25.8769,3.478,15312792244.72,1.8479,1.853,--,--,5.0837,29.6158,--,--,--,1.0133,41.2939,10.9635,0.06,4.748,2.0016,27.0867,2.1419,418.41,0.2151,--,95.8724,16.3694,--,--,--,1.9753,0.1495,0.3635,--,0.1333,75.5128,0.1087,101.3295,23.5075,--,32.4279,1.853,0.0366,24.4872,--,69.0036,1.6856,18.4025,32.2819,--,--,--,1589952005.88,--,--,9.0716
3350,9677905.43,6470422.17,8783920.95,--,--,--,66620291.86,964880.47,1673894.58,--,--,--,2012-6-30,603993,洛阳钼业,8.5264,894229000,29.8826,70.1174,-6.1043,117.9993,12.4064,20.7941,15.0455,7.6251,6.47,1628.8305,--,--,95.608,--,31.7681,135.9619,1.3239,5.4968,32.7465,13905592000,5.0148,5.2836,881.4887,0.2042,-2.1341,32.2014,--,--,--,0.7534,12.6092,11.7285,0.152,--,0.7554,--,3.663,378.6285,0.4754,--,95.8871,48.2868,--,--,--,1.0027,0.4579,0.2462,278.3662,0.2508,88.4317,0.042,96.1461,25.3244,--,13.0817,6.743,0.053,11.5683,--,67.6372,2.6452,24.5523,29.8826,--,--,--,--,--,--,8.7829
3351,--,--,--,--,--,--,--,--,--,--,--,--,2012-9-30,603993,洛阳钼业,8.5902,1205246611.79,27.1718,68.1135,-9.3668,124.467,6.809,-0.0719,15.7788,7.1773,7.78,2125.4372,8.33,0.19,--,--,--,136.467,1.9785,27.0395,9.9854,15753797229.37,5.9023,5.8355,--,--,6.7756,26.8128,--,0.16,--,0.1885,2.6268,2.35,0.19,0.4056,0.2036,1.6618,8.8302,447.5385,0.6033,--,449.2605,113.8158,--,--,--,1.0798,0.337,0.2238,--,0.3639,81.3042,0.0336,18.853,21.3228,--,22.9949,5.8355,0.063,18.6958,--,62.8696,7.1826,20.7254,31.8865,--,--,--,1653348884.66,--,--,14.7976
3352,1652423.77,55925095.89,3149040.56,--,--,--,4968166.65,10995975.09,3628900.42,--,--,--,2013-12-31,603993,洛阳钼业,14.7448,1532319562.42,27.6768,67.4341,-3.0542,123.9558,52.0308,6.7431,4.2134,27.8942,9.64,1297.5313,9.88,0.23,70.0692,1.1652,26.847,102.7544,3.5035,47.0256,7.6554,21899138540.63,5.7634,4.9541,1224.0734,0.2941,39.0482,25.6443,969423776.16,0.19,--,0.2137,2.5398,11.9955,0.23,0.4347,0.2702,1.5963,3.5091,480.705,0.7489,260.4779,92.1052,67.1087,--,--,--,1.2644,0.1523,0.2478,219.29,0.4383,58.8729,0.0526,70.8467,18.242,--,69.8575,16.4221,0.0626,41.1271,26.566,114.2241,3.1074,19.5957,32.5659,--,0.9094,--,1598462198.92,21.2982,83.8794,48.5074
3353,--,--,--,--,--,--,--,--,--,--,--,--,2013-3-31,603993,洛阳钼业,7.2802,298794135.49,26.5658,68.2005,-27.054,116.1295,12.4179,-28.6302,8.9661,1.6072,1.79,3569.6897,1.81,--,--,--,--,144.3001,0.6237,57.5374,1.5642,16237783028.61,1.2662,1.2471,1280.2276,0.0703,6.0406,28.3419,--,0.04,--,0.0399,2.4822,2.32,0.04,0.3649,0.0729,1.5963,5.2368,632.4666,0.1423,--,181.6855,23.6588,--,--,--,1.828,0.1018,0.3291,--,0.0901,77.5961,0.1523,3.9894,22.5826,--,28.8725,1.2471,0.0228,22.4039,--,63.8424,4.5022,18.0049,31.7995,--,--,--,1568560384.25,--,--,19.2944
3354,4093286.54,61114408.07,7399687.56,--,--,--,4423631.86,3394084.19,3050983.03,--,--,--,2013-6-30,603993,洛阳钼业,5.8764,750914978.33,27.9178,67.4351,-10.1168,112.7691,15.7374,-24.519,0.3138,23.4851,5.22,7048.6082,5.11,--,60.167,0.7511,21.6408,112.7255,1.5968,44.8241,4.0157,16349701687.41,3.4554,3.392,1073.9857,0.1676,17.5765,31.7561,549206503.24,0.11,--,0.1093,2.4301,11.4084,0.12,0.3225,0.2096,1.5963,4.3011,534.1246,0.337,--,147.9954,54.7996,--,--,--,1.9183,0.265,0.3955,348.6379,0.2177,75.4481,0.3866,57.0709,24.5632,--,32.5415,17.7191,0.0651,24.5519,--,64.8528,3.8059,20.6182,32.5649,--,--,--,1612043643.58,--,--,21.4585
3355,--,--,--,--,--,--,--,--,--,--,--,--,2013-9-30,603993,洛阳钼业,7.399,1114605112.72,27.9091,67.3143,-9.9638,114.9384,11.4147,-9.4201,-1.3723,6.5917,7.58,4784.1573,7.65,--,--,--,--,108.4686,2.4892,47.0219,5.742,16147238620.22,5.2213,5.157,1078.2748,0.2504,2.4974,30.5471,809335358.83,--,--,0.164,2.4886,11.7202,0.18,0.3811,0.2168,1.5963,5.7238,536.3528,0.5034,--,168.1959,76.312,--,--,--,1.3215,0.3131,0.2755,--,0.3194,78.2346,0.0686,16.4042,24.1272,--,27.8208,5.157,0.0681,21.7654,--,62.4846,5.1346,20.8505,32.6857,--,--,--,1548561888.75,--,--,22.653
